;filename;label;indv;ori_label
7653;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_08_38_956.wav;cc;LT;Marker 161
14825;HM_VCVM001_SOUNDFOC_20190713_1_WAV___1_49_50_286.wav;cc;VCVM001;cc
34593;HM_VLF206_SOUNDFOC_20170823_2-022_WAV___22_55_140.wav;cc;VLF206;CC*
1443;HM_HRT_R07_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221092_wav___1_19_33_162.wav;cc;HRT;CC
27432;HM_VHMM007_LSLT_R17_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_46_10_190.wav;cc;VHMM007;cc
5710;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_19_19_664.wav;cc;LT;CC 
29201;HM_VHMM014_LSTB_R19_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_50_45_797.wav;cc;VHMM014;Marker 107
24086;HM_VHMF022_MBRS_R22_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_13_15_330.wav;cc;VHMF022;cc
8694;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_30_47_107.wav;cc;LT;CC
28242;HM_VHMM007_LSLT_R17_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_54_57_278.wav;cc;VHMM007;cc
4728;HM_HTB_R14_file_6_(2017_08_25-06_44_59)_ASWMUX221052_wav___1_07_52_433.wav;cc;HTB;Marker 20
5761;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_21_17_050.wav;cc;LT;CC
6692;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_15_58_360.wav;cc;LT;CC
15596;HM_VCVM001_SOUNDFOC_20190716_1_WAV___1_06_16_903.wav;cc;VCVM001;cc
23830;HM_VHMF022_MBRS_R22_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_08_17_484.wav;cc;VHMF022;cc
26639;HM_VHMM003_SOUNDFOC_20170825_3_WAV___21_44_157.wav;cc;VHMM003;CC
24641;HM_VHMF022_MBRS_R22_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_44_59_747.wav;cc;VHMF022;cc *
25656;HM_VHMM003_HLT_AUDIO_R12_file_5_(2017_08_06-06_44_59)_ASWMUX221102_wav___1_03_53_030.wav;cc;VHMM003;CC
4512;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_43_19_574.wav;cc;HTB;CC
27520;HM_VHMM007_LSLT_R17_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_58_45_852.wav;cc;VHMM007;cc
18224;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_33_11_374.wav;cc;VHMF001;cc
16654;HM_VHMF001_HTB_AUDIO_R07_file_5_(2017_08_06-06_44_59)_ASWMUX221092_wav___1_24_32_590.wav;cc;VHMF001;CC
2007;HM_HRT_R09_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221110_wav___1_10_36_660.wav;cc;HRT;CC
7455;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_54_59_833.wav;cc;LT;CC
8792;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_35_11_064.wav;cc;LT;CC
8735;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_32_03_409.wav;cc;LT;CC
14209;HM_VCVM001_SOUNDFOC_20190712_1_WAV___1_06_48_933.wav;cc;VCVM001;cc
11554;HM_RT_R10_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221102_wav___1_01_22_055.wav;cc;RT;CC
5461;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_01_12_200.wav;cc;LT;CC
16263;HM_VCVM001_SOUNDFOC_HM_20190717-027_WAV___1_47_51_283.wav;cc;VCVM001;cc
26712;HM_VHMM003_SOUNDFOC_20170825_3_WAV___36_15_738.wav;cc;VHMM003;CC
9760;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_20_11_279.wav;cc;LT;CC
15898;HM_VCVM001_SOUNDFOC_20190716_2_WAV___26_48_016.wav;cc;VCVM001;cc
16311;HM_VCVM001_SOUNDFOC_HM_20190717-027_WAV___1_52_13_221.wav;cc;VCVM001;cc
19608;HM_VHMF001_HTB_R20_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_05_26_521.wav;cc;VHMF001;cc 
9232;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___2_04_29_508.wav;cc;LT;CC
14482;HM_VCVM001_SOUNDFOC_20190713_1_WAV___1_03_39_659.wav;cc;VCVM001;cc
11917;HM_RT_R10_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221102_wav___1_41_01_177.wav;cc;RT;CC
33312;HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_02_21_018.wav;cc;VHMM023;cc
9833;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_22_43_558.wav;cc;LT;CC
8207;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_56_06_283.wav;cc;LT;Marker 756
12026;HM_RT_R10_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221102_wav___1_51_52_800.wav;cc;RT;CC
3378;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_11_58_214.wav;cc;HTB;CC
11789;HM_RT_R10_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221102_wav___1_20_10_360.wav;cc;RT;CC
10734;HM_PET_R11_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221163_wav___1_24_36_800.wav;cc;PET;CC
9642;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_14_31_960.wav;cc;LT;CC
4953;HM_HTB_R14_file_6_(2017_08_25-06_44_59)_ASWMUX221052_wav___1_32_10_148.wav;cc;HTB;Marker 267
24790;HM_VHMF022_MBRS_R22_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_35_10_019.wav;cc;VHMF022;cc
13368;HM_RT_R12_file_5_(2017_08_24-06_44_59)_ASWMUX221102_wav___1_37_25_064.wav;cc;RT;CC
24097;HM_VHMF022_MBRS_R22_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_13_49_050.wav;cc;VHMF022;cc
2817;HM_HTB_R14_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221052_wav___01_20_27_837.wav;cc;HTB;CC
7357;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_50_13_534.wav;cc;LT;CC*
22739;HM_VHMF019_MBTB_R25_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_33_23_282.wav;cc;VHMF019;cc
12182;HM_RT_R10_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221102_wav___1_07_23_283.wav;cc;RT;CC
18411;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_01_57_796.wav;cc;VHMF001;cc
11455;HM_PET_R11_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221163_wav___1_42_26_827.wav;cc;PET;CC
3022;HM_HTB_R14_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221052_wav___01_39_38_342.wav;cc;HTB;CC
7573;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_04_16_200.wav;cc;LT;Marker 79
12323;HM_RT_R10_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221102_wav___1_27_15_000.wav;cc;RT;CC
11816;HM_RT_R10_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221102_wav___1_27_47_654.wav;cc;RT;CC
11207;HM_PET_R11_20170903-20170908_file_3_(2017_09_04-05_44_59)_ASWMUX221163_wav___50_51_199.wav;cc;PET;Marker 319
7954;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_37_21_242.wav;cc;LT;Marker 489
34806;HM_VLF206_SOUNDFOC_20170824_2_SS_WAV___7_43_502.wav;cc;VLF206;CC
15948;HM_VCVM001_SOUNDFOC_HM_20190717-027_WAV___55_56_088.wav;cc;VCVM001;cc
6086;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_44_00_600.wav;cc;LT;CC
971;HM_HRT_R07_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221092_wav___1_56_17_128.wav;cc;HRT;CC
27125;HM_VHMM007_LSLT_R17_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_54_55_329.wav;cc;VHMM007;cc
6269;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_51_48_455.wav;cc;LT;CC
15881;HM_VCVM001_SOUNDFOC_20190716_2_WAV___23_26_147.wav;cc;VCVM001;cc
15135;HM_VCVM001_SOUNDFOC_20190714_1-025_WAV___1_49_59_636.wav;cc;VCVM001;cc *
8716;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_31_23_050.wav;cc;LT;CC
1316;HM_HRT_R07_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221092_wav___1_08_41_876.wav;cc;HRT;CC
17200;HM_VHMF001_HTB_R20_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_38_01_433.wav;cc;VHMF001;cc  
19153;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_15_18_608.wav;cc;VHMF001;cc
24742;HM_VHMF022_MBRS_R22_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_26_10_546.wav;cc;VHMF022;cc
24727;HM_VHMF022_MBRS_R22_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_22_30_326.wav;cc;VHMF022;cc
15742;HM_VCVM001_SOUNDFOC_20190716_2_WAV___3_34_265.wav;cc;VCVM001;cc
30679;HM_VHMM017_RSTB_R23_20190708-20190720_file_6_(2019_07_12-11_44_59)_125944_wav___1_48_09_698.wav;cc;VHMM017;cc
6922;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_28_12_677.wav;cc;LT;CC
9481;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_08_25_695.wav;cc;LT;CC
9124;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_55_29_667.wav;cc;LT;CC
4948;HM_HTB_R14_file_6_(2017_08_25-06_44_59)_ASWMUX221052_wav___1_31_55_219.wav;cc;HTB;Marker 262
25990;HM_VHMM003_SOUNDFOC_20170824_2_WAV___48_22_572.wav;cc;VHMM003;CC
426;HM_HMB_R11_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221163_wav___1_06_27_565.wav;cc;HMB;CC*
11303;HM_PET_R11_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221163_wav___1_10_31_551.wav;cc;PET;CC
14286;HM_VCVM001_SOUNDFOC_20190712_1_WAV___1_27_37_376.wav;cc;VCVM001;cc
10104;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_37_59_278.wav;cc;LT;CC
18217;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_31_51_518.wav;cc;VHMF001;cc
18777;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_37_42_875.wav;cc;VHMF001;cc $
3454;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_20_52_734.wav;cc;HTB;CC
34802;HM_VLF206_SOUNDFOC_20170824_2_SS_WAV___5_59_981.wav;cc;VLF206;CC
27218;HM_VHMM007_LSLT_R17_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_27_11_638.wav;cc;VHMM007;cc
18745;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_34_13_348.wav;cc;VHMF001;cc $
29584;HM_VHMM014_LSTB_R19_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_31_35_819.wav;cc;VHMM014;cc
4336;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_20_55_758.wav;cc;HTB;CC
9975;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_32_19_060.wav;cc;LT;CC
6811;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_22_54_541.wav;cc;LT;CC
4200;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_08_16_314.wav;cc;HTB;CC
6891;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_26_22_889.wav;cc;LT;CC
8567;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_21_58_010.wav;cc;LT;CC
14093;HM_VCVM001_HMB_AUDIO_R08_ file_2_(2017_08_03-06_44_59)_ASWMUX221153_wav___1_37_24_450.wav;cc;VCVM001;CC
11466;HM_PET_R11_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221163_wav___1_46_40_601.wav;cc;PET;CC
4484;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_40_08_204.wav;cc;HTB;CC
5616;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_11_48_910.wav;cc;LT;CC
3193;HM_HTB_R14_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221052_wav___01_51_17_022.wav;cc;HTB;CC
1474;HM_HRT_R07_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221092_wav___1_22_55_732.wav;cc;HRT;CC
3815;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_50_34_341.wav;cc;HTB;CC
15459;HM_VCVM001_SOUNDFOC_20190715_1-029_WAV___1_40_59_887.wav;cc;VCVM001;cc
28605;HM_VHMM008_SHTB_R14_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_54_59_933.wav;cc;VHMM008;cc
34526;HM_VLF206_SOUNDFOC_20170823_1_WAV___40_18_481.wav;cc;VLF206;CC
12582;HM_RT_R12_file_4_(2017_08_23-06_44_59)_ASWMUX221102_wav___1_19_48_540.wav;cc;RT;CC
24215;HM_VHMF022_MBRS_R22_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_21_39_258.wav;cc;VHMF022;cc
12651;HM_RT_R12_file_4_(2017_08_23-06_44_59)_ASWMUX221102_wav___1_28_36_008.wav;cc;RT;CC
12228;HM_RT_R10_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221102_wav___1_14_45_192.wav;cc;RT;CC
11473;HM_PET_R11_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221163_wav___1_48_28_000.wav;cc;PET;CC
6271;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_51_52_870.wav;cc;LT;CC
16288;HM_VCVM001_SOUNDFOC_HM_20190717-027_WAV___1_49_35_018.wav;cc;VCVM001;cc
2437;HM_HRT_R09_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221110_wav___1_59_52_686.wav;cc;HRT;CC*
12544;HM_RT_R12_file_4_(2017_08_23-06_44_59)_ASWMUX221102_wav___1_10_57_808.wav;cc;RT;CC
28197;HM_VHMM007_LSLT_R17_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_34_24_113.wav;cc;VHMM007;cc
26895;HM_VHMM007_LSLT_R17_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_10_35_652.wav;cc;VHMM007;cc
10466;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_56_00_218.wav;cc;LT;CC
5923;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_28_58_352.wav;cc;LT;CC
15188;HM_VCVM001_SOUNDFOC_20190714_1-025_WAV___1_52_26_503.wav;cc;VCVM001;cc
34620;HM_VLF206_SOUNDFOC_20170823_2-022_WAV___40_09_324.wav;cc;VLF206;CC
3619;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_34_42_366.wav;cc;HTB;CC
3741;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_45_48_847.wav;cc;HTB;CC
6764;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_19_49_932.wav;cc;LT;CC*
30751;HM_VHMM017_RSTB_R23_20190708-20190720_file_7_(2019_07_13-11_44_59)_135944_wav___1_11_42_566.wav;cc;VHMM017;cc
32951;HM_VHMM023_MBLS_R02_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_54_11_540.wav;cc;VHMM023;cc
5453;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_01_00_165.wav;cc;LT;CC
26245;HM_VHMM003_SOUNDFOC_20170824_2_WAV___1_18_05_012.wav;cc;VHMM003;CC
10835;HM_PET_R11_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221163_wav___1_49_30_326.wav;cc;PET;CC
17009;HM_VHMF001_HTB_R20_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_10_27_015.wav;cc;VHMF001;cc
6616;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_11_25_245.wav;cc;LT;CC
3937;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___53_44_041.wav;cc;HTB;CC 
29776;HM_VHMM014_LSTB_R19_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_07_01_681.wav;cc;VHMM014;cc
22856;HM_VHMF019_MBTB_R25_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___39_03_562.wav;cc;VHMF019;cc
27529;HM_VHMM007_LSLT_R17_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_01_34_574.wav;cc;VHMM007;cc
19528;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_55_35_242.wav;cc;VHMF001;cc
2806;HM_HTB_R14_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221052_wav___01_19_56_606.wav;cc;HTB;CC
4179;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_06_16_478.wav;cc;HTB;CC
26183;HM_VHMM003_SOUNDFOC_20170824_2_WAV___1_09_49_144.wav;cc;VHMM003;CC
6135;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_45_46_702.wav;cc;LT;CC
26382;HM_VHMM003_SOUNDFOC_20170824_2_WAV___1_38_28_707.wav;cc;VHMM003;CC
25649;HM_VHMM003_HLT_AUDIO_R12_file_5_(2017_08_06-06_44_59)_ASWMUX221102_wav___1_00_28_445.wav;cc;VHMM003;CC
19778;HM_VHMF001_HTB_R20_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_35_31_506.wav;cc;VHMF001;cc
11257;HM_PET_R11_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221163_wav___1_00_27_602.wav;cc;PET;CC
3025;HM_HTB_R14_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221052_wav___01_39_44_039.wav;cc;HTB;CC
12139;HM_RT_R10_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221102_wav___1_02_47_345.wav;cc;RT;CC
21315;HM_VHMF015_RTTB_R05_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_37_15_482.wav;cc;VHMF015;cc
9398;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_04_26_709.wav;cc;LT;CC
7647;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_08_26_370.wav;cc;LT;Marker 155
14580;HM_VCVM001_SOUNDFOC_20190713_1_WAV___1_06_59_104.wav;cc;VCVM001;cc
2410;HM_HRT_R09_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221110_wav___1_56_59_768.wav;cc;HRT;CC
12290;HM_RT_R10_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221102_wav___1_24_29_429.wav;cc;RT;CC
4339;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_21_00_536.wav;cc;HTB;CC
532;HM_HMB_R11_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221163_wav___1_58_59_816.wav;cc;HMB;CC
32669;HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_23_43_572.wav;cc;VHMM021;cc
5153;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___46_25_755.wav;cc;LT;CC
6163;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_47_00_490.wav;cc;LT;CC
16755;HM_VHMF001_HTB_AUDIO_R07_file_5_(2017_08_06-06_44_59)_ASWMUX221092_wav___1_37_00_060.wav;cc;VHMF001;CC
9122;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_55_08_260.wav;cc;LT;CC
19698;HM_VHMF001_HTB_R20_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_24_07_103.wav;cc;VHMF001;cc *
29314;HM_VHMM014_LSTB_R19_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___2_01_11_676.wav;cc;VHMM014;cc
2393;HM_HRT_R09_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221110_wav___1_55_48_960.wav;cc;HRT;CC
19256;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_24_45_721.wav;cc;VHMF001;cc
13258;HM_RT_R12_file_5_(2017_08_24-06_44_59)_ASWMUX221102_wav___1_23_50_950.wav;cc;RT;CC
7636;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_07_34_419.wav;cc;LT;Marker 142
7645;HM_LT_R07_AUDIO_file_6_(2017_08_25-06_44_59)_ASWMUX221092_wav___1_08_13_498.wav;cc;LT;Marker 153
34748;HM_VLF206_SOUNDFOC_20170824_1_SS_WAV___1_22_33_471.wav;cc;VLF206;CC*
6026;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_40_19_882.wav;cc;LT;CC
13174;HM_RT_R12_file_5_(2017_08_24-06_44_59)_ASWMUX221102_wav___1_07_21_579.wav;cc;RT;CC
26225;HM_VHMM003_SOUNDFOC_20170824_2_WAV___1_15_21_780.wav;cc;VHMM003;CC
935;HM_HRT_R07_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221092_wav___1_52_55_409.wav;cc;HRT;CC
9356;HM_LT_R09_20170903-20170908_file_4_(2017_09_05-05_44_59)_ASWMUX221110_wav___1_02_23_195.wav;cc;LT;CC
363;HM_HMB_R11_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221163_wav___1_33_31_380.wav;cc;HMB;CC
12623;HM_RT_R12_file_4_(2017_08_23-06_44_59)_ASWMUX221102_wav___1_25_15_904.wav;cc;RT;CC
12932;HM_RT_R12_file_4_(2017_08_23-06_44_59)_ASWMUX221102_wav___1_53_56_418.wav;cc;RT;CC
18974;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_05_50_320.wav;cc;VHMF001;cc
26751;HM_VHMM003_SOUNDFOC_20170825_3_WAV___43_38_170.wav;cc;VHMM003;CC
820;HM_HRT_R07_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221092_wav___1_36_42_137.wav;cc;HRT;CC
15860;HM_VCVM001_SOUNDFOC_20190716_2_WAV___20_21_243.wav;cc;VCVM001;cc
13191;HM_RT_R12_file_5_(2017_08_24-06_44_59)_ASWMUX221102_wav___1_10_54_750.wav;cc;RT;CC
34608;HM_VLF206_SOUNDFOC_20170823_2-022_WAV___34_01_623.wav;cc;VLF206;CC*
32305;HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_01_00_034.wav;cc;VHMM021;cc
8833;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_37_23_800.wav;cc;LT;CC
16074;HM_VCVM001_SOUNDFOC_HM_20190717-027_WAV___1_22_28_118.wav;cc;VCVM001;cc
10784;HM_PET_R11_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221163_wav___1_41_08_142.wav;cc;PET;CC
26459;HM_VHMM003_SOUNDFOC_20170825_2_WAV___55_55_440.wav;cc;VHMM003;Marker 36
3630;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_35_31_749.wav;cc;HTB;CC
20645;HM_VHMF010_SOUNDFOC_HM_20190717_1_WAV___1_06_25_914.wav;cc;VHMF010;cc
19241;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_22_48_671.wav;cc;VHMF001;cc
26158;HM_VHMM003_SOUNDFOC_20170824_2_WAV___1_04_52_569.wav;cc;VHMM003;CC
13991;HM_VCVM001_HMB_AUDIO_R08_ file_2_(2017_08_03-06_44_59)_ASWMUX221153_wav___1_05_45_239.wav;cc;VCVM001;CC
6901;HM_LT_R07_AUDIO_file_5_(2017_08_24-06_44_59)_ASWMUX221092_wav___1_27_09_507.wav;cc;LT;CC
2966;HM_HTB_R14_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221052_wav___01_34_32_519.wav;cc;HTB;CC
24597;HM_VHMF022_MBRS_R22_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_39_55_011.wav;cc;VHMF022;cc
5713;HM_LT_R07_AUDIO_file_4_(2017_08_23-06_44_59)_ASWMUX221092_wav___1_19_26_158.wav;cc;LT;CC
3452;HM_HTB_R14_file_4_(2017_08_23-06_44_59)_ASWMUX221052_wav___1_19_49_600.wav;cc;HTB;CC
4529;HM_HTB_R14_file_5_(2017_08_24-06_44_59)_ASWMUX221052_wav___1_44_02_950.wav;cc;HTB;CC
9142;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_57_48_370.wav;cc;LT;CC
23205;HM_VHMF019_MBTB_R25_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_24_43_362.wav;cc;VHMF019;cc
8569;HM_LT_R09_20170903-20170908_file_2_(2017_09_03-05_44_59)_ASWMUX221110_wav___1_22_30_438.wav;cc;LT;CC
